couple	bande	mod	date	session	ini	restant	predates	tx_pred	annee	code2	code3
10	BF	20m	21/9/18	3	10	8	2	0.2	2018	10BF20m	10BF
10	BF	20m	21/9/18	3	10	6	4	0.4	2018	10BF20m	10BF
10	BF	20m	21/9/18	3	10	0	10	1	2018	10BF20m	10BF
11	BE	00m	21/9/18	3	10	0	10	1	2018	11BE00m	11BE
11	BE	00m	21/9/18	3	10	6	4	0.4	2018	11BE00m	11BE
11	BE	00m	21/9/18	3	10	6	4	0.4	2018	11BE00m	11BE
11	BE	00m	21/9/18	3	10	6	4	0.4	2018	11BE00m	11BE
11	BE	05m	21/9/18	3	10	0	10	1	2018	11BE05m	11BE
11	BE	05m	21/9/18	3	10	0	10	1	2018	11BE05m	11BE
11	BE	05m	21/9/18	3	10	0	10	1	2018	11BE05m	11BE
11	BE	05m	21/9/18	3	10	7	3	0.3	2018	11BE05m	11BE
11	BE	20m	21/9/18	3	10	0	10	1	2018	11BE20m	11BE
11	BE	20m	21/9/18	3	10	0	10	1	2018	11BE20m	11BE
11	BE	20m	21/9/18	3	10	0	10	1	2018	11BE20m	11BE
11	BE	20m	21/9/18	3	10	0	10	1	2018	11BE20m	11BE
11	BF	00m	21/9/18	3	10	9	1	0.1	2018	11BF00m	11BF
11	BF	00m	21/9/18	3	10	0	10	1	2018	11BF00m	11BF
11	BF	00m	21/9/18	3	10	8	2	0.2	2018	11BF00m	11BF
11	BF	00m	21/9/18	3	10	9	1	0.1	2018	11BF00m	11BF
11	BF	05m	21/9/18	3	10	2	8	0.8	2018	11BF05m	11BF
11	BF	05m	21/9/18	3	10	0	10	1	2018	11BF05m	11BF
11	BF	05m	21/9/18	3	10	0	10	1	2018	11BF05m	11BF
11	BF	05m	21/9/18	3	10	0	10	1	2018	11BF05m	11BF
11	BF	20m	21/9/18	3	10	7	3	0.3	2018	11BF20m	11BF
11	BF	20m	21/9/18	3	10	10	0	0	2018	11BF20m	11BF
11	BF	20m	21/9/18	3	10	4	6	0.6	2018	11BF20m	11BF
11	BF	20m	21/9/18	3	10	1	9	0.9	2018	11BF20m	11BF
12	BE	00m	21/9/18	3	10	9	1	0.1	2018	12BE00m	12BE
12	BE	00m	21/9/18	3	10	9	1	0.1	2018	12BE00m	12BE
12	BE	00m	21/9/18	3	10	0	10	1	2018	12BE00m	12BE
12	BE	00m	21/9/18	3	10	10	0	0	2018	12BE00m	12BE
12	BE	05m	21/9/18	3	10	9	1	0.1	2018	12BE05m	12BE
12	BE	05m	21/9/18	3	10	0	10	1	2018	12BE05m	12BE
12	BE	05m	21/9/18	3	10	8	2	0.2	2018	12BE05m	12BE
12	BE	05m	21/9/18	3	10	9	1	0.1	2018	12BE05m	12BE
12	BE	20m	21/9/18	3	10	9	1	0.1	2018	12BE20m	12BE
12	BE	20m	21/9/18	3	10	0	10	1	2018	12BE20m	12BE
12	BE	20m	21/9/18	3	10	9	1	0.1	2018	12BE20m	12BE
12	BE	20m	21/9/18	3	10	8	2	0.2	2018	12BE20m	12BE
12	BF	00m	21/9/18	3	10	2	8	0.8	2018	12BF00m	12BF
12	BF	00m	21/9/18	3	10	0	10	1	2018	12BF00m	12BF
12	BF	00m	21/9/18	3	10	0	10	1	2018	12BF00m	12BF
12	BF	00m	21/9/18	3	10	0	10	1	2018	12BF00m	12BF
12	BF	05m	21/9/18	3	10	0	10	1	2018	12BF05m	12BF
12	BF	05m	21/9/18	3	10	4	6	0.6	2018	12BF05m	12BF
12	BF	05m	21/9/18	3	10	7	3	0.3	2018	12BF05m	12BF
12	BF	05m	21/9/18	3	10	2	8	0.8	2018	12BF05m	12BF
12	BF	20m	21/9/18	3	10	1	9	0.9	2018	12BF20m	12BF
12	BF	20m	21/9/18	3	10	0	10	1	2018	12BF20m	12BF
12	BF	20m	21/9/18	3	10	9	1	0.1	2018	12BF20m	12BF
12	BF	20m	21/9/18	3	10	5	5	0.5	2018	12BF20m	12BF
