"","couple","bande","mod","date","annee","ini","restant","paras","pred","Tx_pred","Tx_para","session","code2","code3","code2_session"
"850","2","BF","20m","11/9/17","2017",10,6,0,4,0.4,0,"2","2BF20m","2BF","2BF20m 2"
"851","2","BF","20m","11/9/17","2017",10,10,0,0,0,0,"2","2BF20m","2BF","2BF20m 2"
"924","6","BE","00m","11/9/17","2017",10,8,0,2,0.2,0,"2","6BE00m","6BE","6BE00m 2"
"925","6","BE","00m","11/9/17","2017",10,10,0,0,0,0,"2","6BE00m","6BE","6BE00m 2"
"926","6","BE","00m","11/9/17","2017",10,10,0,0,0,0,"2","6BE00m","6BE","6BE00m 2"
"927","6","BE","00m","11/9/17","2017",10,8,0,2,0.2,0,"2","6BE00m","6BE","6BE00m 2"
"928","6","BE","05m","11/9/17","2017",10,8,0,2,0.2,0,"2","6BE05m","6BE","6BE05m 2"
"929","6","BE","05m","11/9/17","2017",10,9,0,1,0.1,0,"2","6BE05m","6BE","6BE05m 2"
"930","6","BE","05m","11/9/17","2017",10,7,0,3,0.3,0,"2","6BE05m","6BE","6BE05m 2"
"931","6","BE","05m","11/9/17","2017",10,8,0,2,0.2,0,"2","6BE05m","6BE","6BE05m 2"
"932","6","BE","20m","11/9/17","2017",10,2,0,8,0.8,0,"2","6BE20m","6BE","6BE20m 2"
"933","6","BE","20m","11/9/17","2017",10,9,0,1,0.1,0,"2","6BE20m","6BE","6BE20m 2"
"934","6","BE","20m","11/9/17","2017",10,9,0,1,0.1,0,"2","6BE20m","6BE","6BE20m 2"
"935","6","BE","20m","11/9/17","2017",10,4,0,6,0.6,0,"2","6BE20m","6BE","6BE20m 2"
"936","6","BF","00m","11/9/17","2017",10,8,0,2,0.2,0,"2","6BF00m","6BF","6BF00m 2"
"937","6","BF","00m","11/9/17","2017",10,10,0,0,0,0,"2","6BF00m","6BF","6BF00m 2"
"938","6","BF","00m","11/9/17","2017",10,7,0,3,0.3,0,"2","6BF00m","6BF","6BF00m 2"
"939","6","BF","00m","11/9/17","2017",10,7,0,3,0.3,0,"2","6BF00m","6BF","6BF00m 2"
"940","6","BF","05m","11/9/17","2017",10,6,0,4,0.4,0,"2","6BF05m","6BF","6BF05m 2"
"941","6","BF","05m","11/9/17","2017",10,8,0,2,0.2,0,"2","6BF05m","6BF","6BF05m 2"
"942","6","BF","05m","11/9/17","2017",10,8,0,2,0.2,0,"2","6BF05m","6BF","6BF05m 2"
"943","6","BF","20m","11/9/17","2017",10,10,0,0,0,0,"2","6BF20m","6BF","6BF20m 2"
"944","6","BF","20m","11/9/17","2017",10,5,0,5,0.5,0,"2","6BF20m","6BF","6BF20m 2"
"945","6","BF","20m","11/9/17","2017",10,9,0,1,0.1,0,"2","6BF20m","6BF","6BF20m 2"
"946","6","BF","20m","11/9/17","2017",10,1,0,9,0.9,0,"2","6BF20m","6BF","6BF20m 2"
"947","7","BE","00m","11/9/17","2017",10,9,0,1,0.1,0,"2","7BE00m","7BE","7BE00m 2"
"948","7","BE","00m","11/9/17","2017",10,8,0,2,0.2,0,"2","7BE00m","7BE","7BE00m 2"
"949","7","BE","00m","11/9/17","2017",10,6,0,4,0.4,0,"2","7BE00m","7BE","7BE00m 2"
"950","7","BE","00m","11/9/17","2017",10,10,0,0,0,0,"2","7BE00m","7BE","7BE00m 2"
"951","7","BE","05m","11/9/17","2017",10,5,0,5,0.5,0,"2","7BE05m","7BE","7BE05m 2"
"952","7","BE","05m","11/9/17","2017",10,9,0,1,0.1,0,"2","7BE05m","7BE","7BE05m 2"
"953","7","BE","05m","11/9/17","2017",10,9,0,1,0.1,0,"2","7BE05m","7BE","7BE05m 2"
"954","7","BE","05m","11/9/17","2017",10,0,0,10,1,0,"2","7BE05m","7BE","7BE05m 2"
"955","7","BE","20m","11/9/17","2017",10,7,0,3,0.3,0,"2","7BE20m","7BE","7BE20m 2"
"956","7","BE","20m","11/9/17","2017",10,9,0,1,0.1,0,"2","7BE20m","7BE","7BE20m 2"
"957","7","BE","20m","11/9/17","2017",10,7,0,3,0.3,0,"2","7BE20m","7BE","7BE20m 2"
"958","7","BE","20m","11/9/17","2017",10,8,0,2,0.2,0,"2","7BE20m","7BE","7BE20m 2"
"959","7","BF","00m","11/9/17","2017",10,7,0,3,0.3,0,"2","7BF00m","7BF","7BF00m 2"
"960","7","BF","00m","11/9/17","2017",10,10,0,0,0,0,"2","7BF00m","7BF","7BF00m 2"
"961","7","BF","00m","11/9/17","2017",10,9,0,1,0.1,0,"2","7BF00m","7BF","7BF00m 2"
"962","7","BF","05m","11/9/17","2017",10,8,0,2,0.2,0,"2","7BF05m","7BF","7BF05m 2"
"963","7","BF","05m","11/9/17","2017",10,8,0,2,0.2,0,"2","7BF05m","7BF","7BF05m 2"
"964","7","BF","05m","11/9/17","2017",10,10,0,0,0,0,"2","7BF05m","7BF","7BF05m 2"
"965","7","BF","05m","11/9/17","2017",10,10,0,0,0,0,"2","7BF05m","7BF","7BF05m 2"
"966","7","BF","20m","11/9/17","2017",10,0,0,10,1,0,"2","7BF20m","7BF","7BF20m 2"
"967","7","BF","20m","11/9/17","2017",10,0,0,10,1,0,"2","7BF20m","7BF","7BF20m 2"
"968","7","BF","20m","11/9/17","2017",10,0,0,10,1,0,"2","7BF20m","7BF","7BF20m 2"
"969","7","BF","20m","11/9/17","2017",10,7,0,3,0.3,0,"2","7BF20m","7BF","7BF20m 2"
"970","8","BE","00m","11/9/17","2017",10,7,0,3,0.3,0,"2","8BE00m","8BE","8BE00m 2"
"971","8","BE","00m","11/9/17","2017",10,8,0,2,0.2,0,"2","8BE00m","8BE","8BE00m 2"
"972","8","BE","00m","11/9/17","2017",10,9,0,1,0.1,0,"2","8BE00m","8BE","8BE00m 2"
"973","8","BE","00m","11/9/17","2017",10,8,0,2,0.2,0,"2","8BE00m","8BE","8BE00m 2"
"974","8","BE","05m","11/9/17","2017",10,8,0,2,0.2,0,"2","8BE05m","8BE","8BE05m 2"
"975","8","BE","05m","11/9/17","2017",10,8,0,2,0.2,0,"2","8BE05m","8BE","8BE05m 2"
"976","8","BE","05m","11/9/17","2017",10,9,0,1,0.1,0,"2","8BE05m","8BE","8BE05m 2"
"977","8","BE","05m","11/9/17","2017",10,0,0,10,1,0,"2","8BE05m","8BE","8BE05m 2"
"978","8","BE","20m","11/9/17","2017",10,9,0,1,0.1,0,"2","8BE20m","8BE","8BE20m 2"
"979","8","BE","20m","11/9/17","2017",10,9,0,1,0.1,0,"2","8BE20m","8BE","8BE20m 2"
"980","8","BE","20m","11/9/17","2017",10,9,0,1,0.1,0,"2","8BE20m","8BE","8BE20m 2"
"981","8","BE","20m","11/9/17","2017",10,10,0,0,0,0,"2","8BE20m","8BE","8BE20m 2"
"982","8","BF","00m","11/9/17","2017",10,10,0,0,0,0,"2","8BF00m","8BF","8BF00m 2"
"983","8","BF","00m","11/9/17","2017",10,9,0,1,0.1,0,"2","8BF00m","8BF","8BF00m 2"
"984","8","BF","00m","11/9/17","2017",10,10,0,0,0,0,"2","8BF00m","8BF","8BF00m 2"
"985","8","BF","00m","11/9/17","2017",10,9,0,1,0.1,0,"2","8BF00m","8BF","8BF00m 2"
"986","8","BF","05m","11/9/17","2017",10,10,0,0,0,0,"2","8BF05m","8BF","8BF05m 2"
"987","8","BF","05m","11/9/17","2017",10,10,0,0,0,0,"2","8BF05m","8BF","8BF05m 2"
"988","8","BF","05m","11/9/17","2017",10,8,0,2,0.2,0,"2","8BF05m","8BF","8BF05m 2"
"989","8","BF","05m","11/9/17","2017",10,10,0,0,0,0,"2","8BF05m","8BF","8BF05m 2"
"990","8","BF","20m","11/9/17","2017",10,7,0,3,0.3,0,"2","8BF20m","8BF","8BF20m 2"
"991","8","BF","20m","11/9/17","2017",10,6,0,4,0.4,0,"2","8BF20m","8BF","8BF20m 2"
"992","8","BF","20m","11/9/17","2017",10,9,0,1,0.1,0,"2","8BF20m","8BF","8BF20m 2"
"993","8","BF","20m","11/9/17","2017",10,8,0,2,0.2,0,"2","8BF20m","8BF","8BF20m 2"
"1018","2","BE","00m","9/7/18","2018",10,8,0,2,0.2,0,"1","2BE00m","2BE","2BE00m 1"
"1019","2","BE","00m","9/7/18","2018",10,8,0,2,0.2,0,"1","2BE00m","2BE","2BE00m 1"
"1020","2","BE","00m","9/7/18","2018",10,5,0,5,0.5,0,"1","2BE00m","2BE","2BE00m 1"
"1021","2","BE","00m","9/7/18","2018",10,7,0,3,0.3,0,"1","2BE00m","2BE","2BE00m 1"
"1022","2","BE","05m","9/7/18","2018",10,7,0,3,0.3,0,"1","2BE05m","2BE","2BE05m 1"
"1023","2","BE","05m","9/7/18","2018",10,8,0,2,0.2,0,"1","2BE05m","2BE","2BE05m 1"
"1024","2","BE","05m","9/7/18","2018",10,7,0,3,0.3,0,"1","2BE05m","2BE","2BE05m 1"
"1025","2","BE","05m","9/7/18","2018",10,9,0,1,0.1,0,"1","2BE05m","2BE","2BE05m 1"
"1026","2","BE","20m","9/7/18","2018",10,9,0,1,0.1,0,"1","2BE20m","2BE","2BE20m 1"
"1027","2","BE","20m","9/7/18","2018",10,10,0,0,0,0,"1","2BE20m","2BE","2BE20m 1"
"1028","2","BE","20m","9/7/18","2018",10,9,0,1,0.1,0,"1","2BE20m","2BE","2BE20m 1"
"1029","2","BE","20m","9/7/18","2018",10,7,0,3,0.3,0,"1","2BE20m","2BE","2BE20m 1"
"1030","2","BF","00m","9/7/18","2018",10,5,0,5,0.5,0,"1","2BF00m","2BF","2BF00m 1"
"1031","2","BF","00m","9/7/18","2018",10,9,0,1,0.1,0,"1","2BF00m","2BF","2BF00m 1"
"1032","2","BF","00m","9/7/18","2018",10,1,0,9,0.9,0,"1","2BF00m","2BF","2BF00m 1"
"1033","2","BF","00m","9/7/18","2018",10,9,0,1,0.1,0,"1","2BF00m","2BF","2BF00m 1"
"1034","2","BF","05m","9/7/18","2018",10,8,0,2,0.2,0,"1","2BF05m","2BF","2BF05m 1"
"1035","2","BF","05m","9/7/18","2018",10,9,0,1,0.1,0,"1","2BF05m","2BF","2BF05m 1"
"1036","2","BF","05m","9/7/18","2018",10,6,0,4,0.4,0,"1","2BF05m","2BF","2BF05m 1"
"1037","2","BF","05m","9/7/18","2018",10,6,0,4,0.4,0,"1","2BF05m","2BF","2BF05m 1"
"1038","2","BF","20m","9/7/18","2018",10,8,0,2,0.2,0,"1","2BF20m","2BF","2BF20m 1"
"1039","2","BF","20m","9/7/18","2018",10,8,0,2,0.2,0,"1","2BF20m","2BF","2BF20m 1"
"1040","2","BF","20m","9/7/18","2018",10,6,0,4,0.4,0,"1","2BF20m","2BF","2BF20m 1"
"1041","2","BF","20m","9/7/18","2018",10,3,0,7,0.7,0,"1","2BF20m","2BF","2BF20m 1"
"1042","6","BE","00m","9/7/18","2018",10,7,0,3,0.3,0,"1","6BE00m","6BE","6BE00m 1"
"1043","6","BE","00m","9/7/18","2018",10,1,0,9,0.9,0,"1","6BE00m","6BE","6BE00m 1"
"1044","6","BE","00m","9/7/18","2018",10,6,0,4,0.4,0,"1","6BE00m","6BE","6BE00m 1"
"1045","6","BE","00m","9/7/18","2018",10,4,0,6,0.6,0,"1","6BE00m","6BE","6BE00m 1"
"1046","6","BE","05m","9/7/18","2018",10,6,0,4,0.4,0,"1","6BE05m","6BE","6BE05m 1"
"1047","6","BE","05m","9/7/18","2018",10,6,0,4,0.4,0,"1","6BE05m","6BE","6BE05m 1"
"1048","6","BE","05m","9/7/18","2018",10,8,0,2,0.2,0,"1","6BE05m","6BE","6BE05m 1"
"1049","6","BE","05m","9/7/18","2018",10,7,0,3,0.3,0,"1","6BE05m","6BE","6BE05m 1"
"1050","6","BE","20m","9/7/18","2018",10,9,0,1,0.1,0,"1","6BE20m","6BE","6BE20m 1"
"1051","6","BE","20m","9/7/18","2018",10,6,0,4,0.4,0,"1","6BE20m","6BE","6BE20m 1"
"1052","6","BE","20m","9/7/18","2018",10,0,0,10,1,0,"1","6BE20m","6BE","6BE20m 1"
"1053","6","BE","20m","9/7/18","2018",10,6,0,4,0.4,0,"1","6BE20m","6BE","6BE20m 1"
"1054","6","BF","00m","9/7/18","2018",10,9,0,1,0.1,0,"1","6BF00m","6BF","6BF00m 1"
"1055","6","BF","00m","9/7/18","2018",10,6,0,4,0.4,0,"1","6BF00m","6BF","6BF00m 1"
"1056","6","BF","00m","9/7/18","2018",10,6,0,4,0.4,0,"1","6BF00m","6BF","6BF00m 1"
"1057","6","BF","00m","9/7/18","2018",10,9,0,1,0.1,0,"1","6BF00m","6BF","6BF00m 1"
"1058","6","BF","05m","9/7/18","2018",10,9,0,1,0.1,0,"1","6BF05m","6BF","6BF05m 1"
"1059","6","BF","05m","9/7/18","2018",10,9,0,1,0.1,0,"1","6BF05m","6BF","6BF05m 1"
"1060","6","BF","05m","9/7/18","2018",10,8,0,2,0.2,0,"1","6BF05m","6BF","6BF05m 1"
"1061","6","BF","05m","9/7/18","2018",10,7,0,3,0.3,0,"1","6BF05m","6BF","6BF05m 1"
"1062","6","BF","20m","9/7/18","2018",10,8,0,2,0.2,0,"1","6BF20m","6BF","6BF20m 1"
"1063","6","BF","20m","9/7/18","2018",10,3,0,7,0.7,0,"1","6BF20m","6BF","6BF20m 1"
"1064","6","BF","20m","9/7/18","2018",10,0,0,10,1,0,"1","6BF20m","6BF","6BF20m 1"
"1065","6","BF","20m","9/7/18","2018",10,9,0,1,0.1,0,"1","6BF20m","6BF","6BF20m 1"
"1066","7","BE","00m","9/7/18","2018",10,0,0,10,1,0,"1","7BE00m","7BE","7BE00m 1"
"1067","7","BE","00m","9/7/18","2018",10,5,0,5,0.5,0,"1","7BE00m","7BE","7BE00m 1"
"1068","7","BE","00m","9/7/18","2018",10,8,0,2,0.2,0,"1","7BE00m","7BE","7BE00m 1"
"1069","7","BE","00m","9/7/18","2018",10,0,0,10,1,0,"1","7BE00m","7BE","7BE00m 1"
"1070","7","BE","05m","9/7/18","2018",10,9,0,1,0.1,0,"1","7BE05m","7BE","7BE05m 1"
"1071","7","BE","05m","9/7/18","2018",10,7,0,3,0.3,0,"1","7BE05m","7BE","7BE05m 1"
"1072","7","BE","05m","9/7/18","2018",10,8,0,2,0.2,0,"1","7BE05m","7BE","7BE05m 1"
"1073","7","BE","05m","9/7/18","2018",10,7,0,3,0.3,0,"1","7BE05m","7BE","7BE05m 1"
"1074","7","BE","20m","9/7/18","2018",10,0,0,10,1,0,"1","7BE20m","7BE","7BE20m 1"
"1075","7","BE","20m","9/7/18","2018",10,8,0,2,0.2,0,"1","7BE20m","7BE","7BE20m 1"
"1076","7","BE","20m","9/7/18","2018",10,8,0,2,0.2,0,"1","7BE20m","7BE","7BE20m 1"
"1077","7","BE","20m","9/7/18","2018",10,5,0,5,0.5,0,"1","7BE20m","7BE","7BE20m 1"
"1078","7","BF","00m","9/7/18","2018",10,0,0,10,1,0,"1","7BF00m","7BF","7BF00m 1"
"1079","7","BF","00m","9/7/18","2018",10,8,0,2,0.2,0,"1","7BF00m","7BF","7BF00m 1"
"1080","7","BF","00m","9/7/18","2018",10,9,0,1,0.1,0,"1","7BF00m","7BF","7BF00m 1"
"1081","7","BF","00m","9/7/18","2018",10,7,0,3,0.3,0,"1","7BF00m","7BF","7BF00m 1"
"1082","7","BF","05m","9/7/18","2018",10,8,0,2,0.2,0,"1","7BF05m","7BF","7BF05m 1"
"1083","7","BF","05m","9/7/18","2018",10,7,0,3,0.3,0,"1","7BF05m","7BF","7BF05m 1"
"1084","7","BF","05m","9/7/18","2018",10,9,0,1,0.1,0,"1","7BF05m","7BF","7BF05m 1"
"1085","7","BF","05m","9/7/18","2018",10,0,0,10,1,0,"1","7BF05m","7BF","7BF05m 1"
"1086","7","BF","20m","9/7/18","2018",10,6,0,4,0.4,0,"1","7BF20m","7BF","7BF20m 1"
"1087","7","BF","20m","9/7/18","2018",10,0,0,10,1,0,"1","7BF20m","7BF","7BF20m 1"
"1088","7","BF","20m","9/7/18","2018",10,7,0,3,0.3,0,"1","7BF20m","7BF","7BF20m 1"
"1089","7","BF","20m","9/7/18","2018",10,6,0,4,0.4,0,"1","7BF20m","7BF","7BF20m 1"
"1090","8","BE","00m","9/7/18","2018",10,9,0,1,0.1,0,"1","8BE00m","8BE","8BE00m 1"
"1091","8","BE","00m","9/7/18","2018",10,8,0,2,0.2,0,"1","8BE00m","8BE","8BE00m 1"
"1092","8","BE","00m","9/7/18","2018",10,9,0,1,0.1,0,"1","8BE00m","8BE","8BE00m 1"
"1093","8","BE","00m","9/7/18","2018",10,6,0,4,0.4,0,"1","8BE00m","8BE","8BE00m 1"
"1094","8","BE","05m","9/7/18","2018",10,7,0,3,0.3,0,"1","8BE05m","8BE","8BE05m 1"
"1095","8","BE","05m","9/7/18","2018",10,9,0,1,0.1,0,"1","8BE05m","8BE","8BE05m 1"
"1096","8","BE","05m","9/7/18","2018",10,8,0,2,0.2,0,"1","8BE05m","8BE","8BE05m 1"
"1097","8","BE","05m","9/7/18","2018",10,10,0,0,0,0,"1","8BE05m","8BE","8BE05m 1"
"1098","8","BE","20m","9/7/18","2018",10,8,0,2,0.2,0,"1","8BE20m","8BE","8BE20m 1"
"1099","8","BE","20m","9/7/18","2018",10,7,0,3,0.3,0,"1","8BE20m","8BE","8BE20m 1"
"1100","8","BE","20m","9/7/18","2018",10,8,0,2,0.2,0,"1","8BE20m","8BE","8BE20m 1"
"1101","8","BE","20m","9/7/18","2018",10,9,0,1,0.1,0,"1","8BE20m","8BE","8BE20m 1"
"1102","8","BF","00m","9/7/18","2018",10,8,0,2,0.2,0,"1","8BF00m","8BF","8BF00m 1"
"1103","8","BF","00m","9/7/18","2018",10,9,0,1,0.1,0,"1","8BF00m","8BF","8BF00m 1"
"1104","8","BF","00m","9/7/18","2018",10,8,0,2,0.2,0,"1","8BF00m","8BF","8BF00m 1"
"1105","8","BF","00m","9/7/18","2018",10,8,0,2,0.2,0,"1","8BF00m","8BF","8BF00m 1"
"1106","8","BF","05m","9/7/18","2018",10,5,0,5,0.5,0,"1","8BF05m","8BF","8BF05m 1"
"1107","8","BF","05m","9/7/18","2018",10,8,0,2,0.2,0,"1","8BF05m","8BF","8BF05m 1"
"1108","8","BF","05m","9/7/18","2018",10,8,0,2,0.2,0,"1","8BF05m","8BF","8BF05m 1"
"1109","8","BF","05m","9/7/18","2018",10,6,0,4,0.4,0,"1","8BF05m","8BF","8BF05m 1"
"1110","8","BF","20m","9/7/18","2018",10,10,0,0,0,0,"1","8BF20m","8BF","8BF20m 1"
"1111","8","BF","20m","9/7/18","2018",10,8,0,2,0.2,0,"1","8BF20m","8BF","8BF20m 1"
"1112","8","BF","20m","9/7/18","2018",10,6,0,4,0.4,0,"1","8BF20m","8BF","8BF20m 1"
"1113","8","BF","20m","9/7/18","2018",10,9,0,1,0.1,0,"1","8BF20m","8BF","8BF20m 1"
"1258","2","BE","00m","16/7/18","2018",10,4,0,6,0.6,0,"1","2BE00m","2BE","2BE00m 1"
"1259","2","BE","00m","16/7/18","2018",10,10,0,0,0,0,"1","2BE00m","2BE","2BE00m 1"
"1260","2","BE","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","2BE00m","2BE","2BE00m 1"
"1261","2","BE","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","2BE00m","2BE","2BE00m 1"
"1262","2","BE","05m","16/7/18","2018",10,6,0,4,0.4,0,"1","2BE05m","2BE","2BE05m 1"
"1263","2","BE","05m","16/7/18","2018",10,0,0,10,1,0,"1","2BE05m","2BE","2BE05m 1"
"1264","2","BE","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","2BE05m","2BE","2BE05m 1"
"1265","2","BE","05m","16/7/18","2018",10,6,0,4,0.4,0,"1","2BE05m","2BE","2BE05m 1"
"1266","2","BE","20m","16/7/18","2018",10,8,0,2,0.2,0,"1","2BE20m","2BE","2BE20m 1"
"1267","2","BE","20m","16/7/18","2018",10,5,0,5,0.5,0,"1","2BE20m","2BE","2BE20m 1"
"1268","2","BE","20m","16/7/18","2018",10,8,0,2,0.2,0,"1","2BE20m","2BE","2BE20m 1"
"1269","2","BE","20m","16/7/18","2018",10,5,0,5,0.5,0,"1","2BE20m","2BE","2BE20m 1"
"1270","2","BF","00m","16/7/18","2018",10,8,0,2,0.2,0,"1","2BF00m","2BF","2BF00m 1"
"1271","2","BF","00m","16/7/18","2018",10,3,0,7,0.7,0,"1","2BF00m","2BF","2BF00m 1"
"1272","2","BF","00m","16/7/18","2018",10,1,0,9,0.9,0,"1","2BF00m","2BF","2BF00m 1"
"1273","2","BF","00m","16/7/18","2018",10,8,0,2,0.2,0,"1","2BF00m","2BF","2BF00m 1"
"1274","2","BF","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","2BF05m","2BF","2BF05m 1"
"1275","2","BF","05m","16/7/18","2018",10,9,0,1,0.1,0,"1","2BF05m","2BF","2BF05m 1"
"1276","2","BF","05m","16/7/18","2018",10,3,0,7,0.7,0,"1","2BF05m","2BF","2BF05m 1"
"1277","2","BF","05m","16/7/18","2018",10,7,0,3,0.3,0,"1","2BF05m","2BF","2BF05m 1"
"1278","2","BF","20m","16/7/18","2018",10,0,0,10,1,0,"1","2BF20m","2BF","2BF20m 1"
"1279","2","BF","20m","16/7/18","2018",10,3,0,7,0.7,0,"1","2BF20m","2BF","2BF20m 1"
"1280","2","BF","20m","16/7/18","2018",10,5,0,5,0.5,0,"1","2BF20m","2BF","2BF20m 1"
"1281","2","BF","20m","16/7/18","2018",10,7,0,3,0.3,0,"1","2BF20m","2BF","2BF20m 1"
"1282","7","BE","00m","16/7/18","2018",10,1,0,9,0.9,0,"1","7BE00m","7BE","7BE00m 1"
"1283","7","BE","00m","16/7/18","2018",10,5,0,5,0.5,0,"1","7BE00m","7BE","7BE00m 1"
"1284","7","BE","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","7BE00m","7BE","7BE00m 1"
"1285","7","BE","00m","16/7/18","2018",10,10,0,0,0,0,"1","7BE00m","7BE","7BE00m 1"
"1286","7","BE","05m","16/7/18","2018",10,6,0,4,0.4,0,"1","7BE05m","7BE","7BE05m 1"
"1287","7","BE","05m","16/7/18","2018",10,7,0,3,0.3,0,"1","7BE05m","7BE","7BE05m 1"
"1288","7","BE","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","7BE05m","7BE","7BE05m 1"
"1289","7","BE","05m","16/7/18","2018",10,5,0,5,0.5,0,"1","7BE05m","7BE","7BE05m 1"
"1290","7","BE","20m","16/7/18","2018",10,7,0,3,0.3,0,"1","7BE20m","7BE","7BE20m 1"
"1291","7","BE","20m","16/7/18","2018",10,8,0,2,0.2,0,"1","7BE20m","7BE","7BE20m 1"
"1292","7","BE","20m","16/7/18","2018",10,9,0,1,0.1,0,"1","7BE20m","7BE","7BE20m 1"
"1293","7","BE","20m","16/7/18","2018",10,8,0,2,0.2,0,"1","7BE20m","7BE","7BE20m 1"
"1294","7","BF","00m","16/7/18","2018",10,5,0,5,0.5,0,"1","7BF00m","7BF","7BF00m 1"
"1295","7","BF","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","7BF00m","7BF","7BF00m 1"
"1296","7","BF","00m","16/7/18","2018",10,3,0,7,0.7,0,"1","7BF00m","7BF","7BF00m 1"
"1297","7","BF","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","7BF00m","7BF","7BF00m 1"
"1298","7","BF","05m","16/7/18","2018",10,5,0,5,0.5,0,"1","7BF05m","7BF","7BF05m 1"
"1299","7","BF","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","7BF05m","7BF","7BF05m 1"
"1300","7","BF","05m","16/7/18","2018",10,9,0,1,0.1,0,"1","7BF05m","7BF","7BF05m 1"
"1301","7","BF","05m","16/7/18","2018",10,0,0,10,1,0,"1","7BF05m","7BF","7BF05m 1"
"1302","7","BF","20m","16/7/18","2018",10,5,0,5,0.5,0,"1","7BF20m","7BF","7BF20m 1"
"1303","7","BF","20m","16/7/18","2018",10,0,0,10,1,0,"1","7BF20m","7BF","7BF20m 1"
"1304","7","BF","20m","16/7/18","2018",10,0,0,10,1,0,"1","7BF20m","7BF","7BF20m 1"
"1305","7","BF","20m","16/7/18","2018",10,9,0,1,0.1,0,"1","7BF20m","7BF","7BF20m 1"
"1306","8","BE","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","8BE00m","8BE","8BE00m 1"
"1307","8","BE","00m","16/7/18","2018",10,5,0,5,0.5,0,"1","8BE00m","8BE","8BE00m 1"
"1308","8","BE","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","8BE00m","8BE","8BE00m 1"
"1309","8","BE","00m","16/7/18","2018",10,8,0,2,0.2,0,"1","8BE00m","8BE","8BE00m 1"
"1310","8","BE","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","8BE05m","8BE","8BE05m 1"
"1311","8","BE","05m","16/7/18","2018",10,1,0,9,0.9,0,"1","8BE05m","8BE","8BE05m 1"
"1312","8","BE","05m","16/7/18","2018",10,10,0,0,0,0,"1","8BE05m","8BE","8BE05m 1"
"1313","8","BE","05m","16/7/18","2018",10,4,0,6,0.6,0,"1","8BE05m","8BE","8BE05m 1"
"1314","8","BE","20m","16/7/18","2018",10,10,0,0,0,0,"1","8BE20m","8BE","8BE20m 1"
"1315","8","BE","20m","16/7/18","2018",10,9,0,1,0.1,0,"1","8BE20m","8BE","8BE20m 1"
"1316","8","BE","20m","16/7/18","2018",10,10,0,0,0,0,"1","8BE20m","8BE","8BE20m 1"
"1317","8","BE","20m","16/7/18","2018",10,5,0,5,0.5,0,"1","8BE20m","8BE","8BE20m 1"
"1318","8","BF","00m","16/7/18","2018",10,10,0,0,0,0,"1","8BF00m","8BF","8BF00m 1"
"1319","8","BF","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","8BF00m","8BF","8BF00m 1"
"1320","8","BF","00m","16/7/18","2018",10,7,0,3,0.3,0,"1","8BF00m","8BF","8BF00m 1"
"1321","8","BF","00m","16/7/18","2018",10,9,0,1,0.1,0,"1","8BF00m","8BF","8BF00m 1"
"1322","8","BF","05m","16/7/18","2018",10,4,0,6,0.6,0,"1","8BF05m","8BF","8BF05m 1"
"1323","8","BF","05m","16/7/18","2018",10,7,0,3,0.3,0,"1","8BF05m","8BF","8BF05m 1"
"1324","8","BF","05m","16/7/18","2018",10,8,0,2,0.2,0,"1","8BF05m","8BF","8BF05m 1"
"1325","8","BF","05m","16/7/18","2018",10,7,0,3,0.3,0,"1","8BF05m","8BF","8BF05m 1"
"1326","8","BF","20m","16/7/18","2018",10,9,0,1,0.1,0,"1","8BF20m","8BF","8BF20m 1"
"1327","8","BF","20m","16/7/18","2018",10,7,0,3,0.3,0,"1","8BF20m","8BF","8BF20m 1"
"1328","8","BF","20m","16/7/18","2018",10,8,0,2,0.2,0,"1","8BF20m","8BF","8BF20m 1"
"1329","8","BF","20m","16/7/18","2018",10,6,0,4,0.4,0,"1","8BF20m","8BF","8BF20m 1"
"1426","2","BE","00m","27/8/18","2018",10,9,0,1,0.1,0,"2","2BE00m","2BE","2BE00m 2"
"1427","2","BE","00m","27/8/18","2018",10,8,0,2,0.2,0,"2","2BE00m","2BE","2BE00m 2"
"1428","2","BE","00m","27/8/18","2018",10,7,0,3,0.3,0,"2","2BE00m","2BE","2BE00m 2"
"1429","2","BE","00m","27/8/18","2018",10,6,0,4,0.4,0,"2","2BE00m","2BE","2BE00m 2"
"1430","2","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","2BE05m","2BE","2BE05m 2"
"1431","2","BE","05m","27/8/18","2018",10,9,0,1,0.1,0,"2","2BE05m","2BE","2BE05m 2"
"1432","2","BE","05m","27/8/18","2018",10,8,0,2,0.2,0,"2","2BE05m","2BE","2BE05m 2"
